rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_latent_nogames,2,8,0.017928205417368566,0.9924787637922672,0.9942216832659054,684,1001,0.9969833333333333,0.998813056379822,False
summary_latent_nogames,3,8,0.13864544640780394,0.917634339075379,0.9385611374502473,495,681,0.9637254901960783,0.9910979228486647,False
summary_latent_nogames,4,8,0.10458425255679216,0.9178277512673618,0.9424356944619211,313,593,0.9570664414414415,0.9875370919881306,True
summary_latent_nogames,5,8,0.1717677988680336,0.8429316682559341,0.8862322145572739,229,496,0.9396632996632996,0.9881305637982196,False
summary_latent_nogames,6,8,0.19788972137837704,0.8059296151203157,0.8593341897057581,116,459,0.8676829902266583,0.9762611275964391,False
summary_latent_nogames,7,8,0.11256088019904566,0.8646296006893752,0.8954160527304256,114,380,0.9280147310722848,0.9798219584569733,False
summary_latent_nogames,8,8,0.0679130514459708,0.8938008647106475,0.9168887977575766,126,332,0.9607502517623363,0.9833827893175074,False
summary_latent_nogames,9,8,0.16020990012475594,0.6888063452318138,0.7968679582942155,111,285,0.8310298102981029,0.9382789317507418,False
summary_latent_nogames,10,8,0.19201139014780408,0.5770298307998815,0.7147599768791963,44,271,0.7317868268802846,0.8712166172106824,False
summary_latent_nogames,11,8,0.15593366084707175,0.655803069715267,0.7560431230898511,49,245,0.7783694083694084,0.9252225519287833,False
summary_latent_nogames,12,8,0.15715655109707705,0.6050906701032139,0.7377249851299245,44,235,0.7287760416666667,0.8771513353115727,False
