rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
ae64_latent_debut1980_2005,2,8,0.09387787540973437,0.9560645467877749,0.9650811934548604,587,850,0.9855712603062426,0.9965205288796103,False
ae64_latent_debut1980_2005,3,8,0.10694673016943765,0.9318617103332333,0.943680677786614,368,687,0.9736603088101726,0.9944328462073765,True
ae64_latent_debut1980_2005,4,8,0.15993355082450866,0.8712658973512438,0.9077264903748832,294,474,0.9451405818300014,0.9902574808629089,False
ae64_latent_debut1980_2005,5,8,0.3318097320516474,0.5657455058969614,0.6849664826187413,125,428,0.7185011709601873,0.8858733472512178,False
ae64_latent_debut1980_2005,6,8,0.2327863100741835,0.7126758663185485,0.7925927227334447,116,308,0.8545488234204186,0.9262352122477383,False
ae64_latent_debut1980_2005,7,8,0.13547645493261068,0.8182922617423892,0.8577878092044189,103,323,0.9179761904761904,0.9700765483646486,False
ae64_latent_debut1980_2005,8,8,0.16205224828110248,0.7304111109461431,0.8028517366431593,95,306,0.8513898382319436,0.953375086986778,False
ae64_latent_debut1980_2005,9,8,0.19520899118598597,0.6696486336697693,0.7654176763224776,92,269,0.7791577825159913,0.9290187891440501,False
ae64_latent_debut1980_2005,10,8,0.19282472963830946,0.5312028956714844,0.6799097881168387,21,313,0.6686507936507936,0.7731384829505915,False
ae64_latent_debut1980_2005,11,8,0.17592070295008752,0.571985955183159,0.7081628982874555,79,179,0.7081096196868009,0.8197633959638135,False
ae64_latent_debut1980_2005,12,8,0.17562412407464484,0.5239559591382996,0.677597021665462,67,218,0.6772605671482076,0.7265135699373695,False
