rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_copula1_latent,2,8,0.05691019841128486,0.97768894628471,0.9837625313947527,707,969,0.9910468319559229,0.9982100238663485,False
summary_copula1_latent,3,8,0.059913083745948066,0.966472227741561,0.9730341486236921,392,655,0.9847835153169546,0.9952267303102625,True
summary_copula1_latent,4,8,0.1724617960317743,0.8664364637321242,0.8987989245088887,278,553,0.9386538129744653,0.9892601431980907,False
summary_copula1_latent,5,8,0.14432871442311118,0.8679324571716619,0.8965786246097934,251,471,0.9600112485939258,0.986873508353222,False
summary_copula1_latent,6,8,0.21466034980230114,0.7258178025374976,0.8007994780818105,206,355,0.797808764940239,0.9540572792362768,False
summary_copula1_latent,7,8,0.12891247818188295,0.8546387161421354,0.8815330196628269,92,352,0.9304194817528151,0.9850835322195705,False
summary_copula1_latent,8,8,0.16132155451857658,0.7060539233562317,0.7835494311698663,73,331,0.7961947278911564,0.9582338902147971,False
summary_copula1_latent,9,8,0.2104805328963773,0.5574822637248443,0.7186765743257137,70,401,0.705919312169312,0.8466587112171837,False
summary_copula1_latent,10,8,0.17125066790154242,0.6863025055978654,0.7798602135682011,68,242,0.7980179837892603,0.9397374701670644,False
summary_copula1_latent,11,8,0.17741317279948704,0.5771978592550344,0.7060892904979924,64,216,0.7233251231527094,0.869928400954654,False
summary_copula1_latent,12,8,0.18193424286681154,0.5264792992916978,0.6807471057325213,45,206,0.6729688683532797,0.85381861575179,False
