rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
raw_null2_latent,2,8,0.03339507712036476,0.9869217018891072,0.9896339097952396,837,839,0.9948963317384371,0.9994033412887828,False
raw_null2_latent,3,8,0.051143091226445336,0.969301334499512,0.9742231912695273,385,812,0.988250248015873,0.9964200477326969,False
raw_null2_latent,4,8,0.10464788230684287,0.9023182689735818,0.9423985312779364,244,583,0.956532738095238,0.9826968973747017,False
raw_null2_latent,5,8,0.16083354112492432,0.8421531681087713,0.8953190861336056,224,522,0.906832298136646,0.9826968973747017,False
raw_null2_latent,6,8,0.021072917037723078,0.9774618052592118,0.9824732008235247,202,359,0.9910695742471444,0.997016706443914,True
raw_null2_latent,7,8,0.19120934705945214,0.6832701306670785,0.7742290877774944,174,316,0.8048897481355088,0.9671837708830548,False
raw_null2_latent,8,8,0.1946297153848894,0.6086193299331144,0.7224189417690638,164,257,0.7268650793650793,0.9099045346062052,False
raw_null2_latent,9,8,0.18648594735154775,0.605259037943352,0.733910594549656,72,227,0.7316045290938029,0.9015513126491647,False
raw_null2_latent,10,8,0.18411926049941224,0.5587756921265044,0.6964154892699079,96,233,0.7058967512238541,0.8788782816229117,False
raw_null2_latent,11,8,0.14592811598332917,0.6438498531603156,0.7478125904304173,89,210,0.7711903139726338,0.9194510739856802,False
raw_null2_latent,12,8,0.1491482919531222,0.5555005841299812,0.7027073585585266,62,218,0.7072931114193249,0.860381861575179,False
