rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_latent_mp250,2,8,0.02530062223177378,0.9890083548884601,0.9907453481298056,638,906,0.9978021978021978,0.9993523316062176,False
summary_latent_mp250,3,8,0.10433547459863868,0.9526493489970557,0.9650816687191371,420,662,0.977197603553352,0.9954663212435233,True
summary_latent_mp250,4,8,0.11466123123314718,0.8976904230717907,0.9333526996260552,260,525,0.9521673936750272,0.9863989637305699,False
summary_latent_mp250,5,8,0.10170282640304366,0.9175010517389456,0.9379707275708309,216,452,0.9612606905289833,0.9954663212435233,False
summary_latent_mp250,6,8,0.06295269628172022,0.9343579814554125,0.9450109361683267,140,367,0.9750233671262551,0.9954663212435233,False
summary_latent_mp250,7,8,0.0823718346938707,0.8880608355153448,0.9058395610570411,108,355,0.9559278350515463,0.9896373056994818,False
summary_latent_mp250,8,8,0.07955617715304618,0.8608216662614927,0.8936114344785867,59,337,0.9556763285024155,0.977979274611399,False
summary_latent_mp250,9,8,0.18208842205648776,0.6222892867640945,0.7435333934857122,56,252,0.746770062606716,0.8996113989637305,False
summary_latent_mp250,10,8,0.16754673454242627,0.5949838802587986,0.7185641891682069,54,233,0.7345118506351814,0.8963730569948186,False
summary_latent_mp250,11,8,0.15805039640831567,0.623762414478161,0.7674555626553883,46,250,0.7741239820785275,0.8840673575129534,False
summary_latent_mp250,12,8,0.16339880254802736,0.5722032658250028,0.7094852971565352,7,248,0.7035098522167487,0.8419689119170984,False
