rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
ae64_latent,2,40,0.40888896804759023,0.8042939261011725,0.8620657453776335,829,847,0.9031605199621218,0.9689737470167065,False
ae64_latent,3,40,0.5685391657464468,0.48469520145896383,0.6745209104420752,269,729,0.653357827426754,0.7971360381861575,True
ae64_latent,4,40,0.5671570548213586,0.3870666925574338,0.5770508792263105,254,603,0.5652303600919651,0.6915274463007159,False
ae64_latent,5,40,0.4954190859544758,0.3697722717419306,0.5515040776707804,256,416,0.5554981008498712,0.6551312649164678,False
ae64_latent,6,40,0.4187397143162469,0.379751326541983,0.5585236677249643,170,406,0.5710699809716042,0.64618138424821,False
ae64_latent,7,40,0.35876464930716345,0.4204377183114857,0.6073113936436363,133,535,0.5704859286895263,0.6581145584725537,False
ae64_latent,8,40,0.3195761051544188,0.4353349537934244,0.5973449741322745,126,364,0.5836386637763332,0.6712410501193318,False
ae64_latent,9,40,0.2978997613365155,0.37789128680371836,0.5694889563386281,7,523,0.5129841881416768,0.5137231503579952,False
ae64_latent,10,40,0.2734720193780501,0.3627773337117256,0.532222799366203,55,287,0.4948698170222102,0.4850835322195704,False
ae64_latent,11,40,0.2505752858618602,0.33741325226482227,0.5200994996247562,3,340,0.4492631834458414,0.42482100238663484,False
ae64_latent,12,40,0.2307355822320379,0.3400894119803176,0.5156922068788816,33,265,0.46570367926934564,0.4236276849642005,False
