rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_latent,2,8,0.03946211662451466,0.9820494989098325,0.9848969929636596,676,1000,0.9949115782449115,0.9988066825775657,False
summary_latent,3,8,0.11222170769066363,0.9201343031848922,0.9460663235504629,466,703,0.9643162393162393,0.9922434367541766,False
summary_latent,4,8,0.0780230114344744,0.9320079472738786,0.9505228920716484,303,560,0.9757858420649119,0.9916467780429594,True
summary_latent,5,8,0.11129555088519218,0.9026709779018637,0.9326427832642723,235,500,0.9582116614180742,0.9886634844868735,False
summary_latent,6,8,0.16854913974281338,0.8315411075746086,0.8723183962251367,115,465,0.9042119382964454,0.9767303102625299,False
summary_latent,7,8,0.14471128842660208,0.7962674123711089,0.8485852958757053,130,334,0.8934934934934936,0.9600238663484487,False
summary_latent,8,8,0.06959640936130802,0.8982501901434857,0.9224364011058003,127,339,0.9561818181818184,0.9850835322195705,False
summary_latent,9,8,0.1334898300858476,0.7968961628198805,0.8585209265313183,99,266,0.8886612758310872,0.9683770883054893,False
summary_latent,10,8,0.1670359420083354,0.6095424517389629,0.7239750695823997,11,313,0.7518715944089077,0.8806682577565632,False
summary_latent,11,8,0.16455027962811242,0.628638242604647,0.7518002173760411,46,250,0.7685957762822749,0.8931980906921241,False
summary_latent,12,8,0.15145655968368182,0.5923441586510132,0.7140521229715863,45,227,0.7306961451247165,0.8717183770883055,False
