rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
ae128_latent,2,24,0.2962882484949952,0.8671437822327834,0.901173652167587,804,872,0.9446925407837035,0.9922434367541766,False
ae128_latent,3,24,0.39125779218466145,0.6973500532638617,0.7799645432271642,425,673,0.8180125362379644,0.9194510739856802,True
ae128_latent,4,24,0.44053645851886153,0.5581461707574016,0.6770663869452707,311,570,0.6855583752748688,0.8568019093078759,False
ae128_latent,5,24,0.42852990417839204,0.4099856940089999,0.5628009610795279,148,532,0.5659025917677338,0.6533412887828163,False
ae128_latent,6,24,0.40576853204146335,0.40458327471176847,0.5692031371559171,167,369,0.5748962103384697,0.7100238663484487,False
ae128_latent,7,24,0.35783136821857303,0.39964690477593656,0.5772722581898543,131,378,0.567283098977313,0.6664677804295943,False
ae128_latent,8,24,0.29237559220603426,0.48820095565404165,0.6283419128760731,126,381,0.587522847963535,0.7124105011933174,False
ae128_latent,9,24,0.267860221565205,0.42977385087435854,0.606350859011196,93,361,0.5589689114105125,0.597255369928401,False
ae128_latent,10,24,0.2523242973675774,0.41689678390363155,0.5992988497633115,118,388,0.539100098337958,0.5375894988066826,False
ae128_latent,11,24,0.23113596694332633,0.426494449297684,0.5825908468567836,91,238,0.5426051514403887,0.5542959427207638,False
ae128_latent,12,24,0.21441171232144765,0.4114053487140268,0.6071659330979765,74,311,0.5854971341395431,0.5775656324582339,False
