rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_null2_latent,2,8,0.022220639048195774,0.989978110095249,0.9923177410570195,828,848,0.9962716646513502,0.9988066825775657,False
summary_null2_latent,3,8,0.4253282513447084,0.7378817441876809,0.8038998316162997,525,591,0.8360451977401131,0.9779236276849642,False
summary_null2_latent,4,8,0.07157767249670502,0.9418561467246318,0.9559507109944796,373,486,0.9723697831370123,0.997016706443914,True
summary_null2_latent,5,8,0.1901050831760054,0.809067249648777,0.8493558365401643,319,361,0.8820020120724346,0.9785202863961814,False
summary_null2_latent,6,8,0.18730808962348164,0.7352772757877706,0.8119811809170355,219,346,0.8560755841275212,0.9397374701670644,False
summary_null2_latent,7,8,0.2130987069426139,0.6253134679614484,0.739998438561549,173,337,0.7660519125683061,0.8854415274463007,False
summary_null2_latent,8,8,0.20883339863926192,0.6265773261334943,0.7303186561422577,125,243,0.7235260328607968,0.9254176610978521,False
summary_null2_latent,9,8,0.1911808499269761,0.5406327963406306,0.7004799011980697,111,280,0.676300441848968,0.8269689737470167,False
summary_null2_latent,10,8,0.1957831368218573,0.537980531427802,0.6778992865287463,106,219,0.682630894773226,0.850835322195704,False
summary_null2_latent,11,8,0.17926192426887044,0.48267768365501756,0.6488702980853003,74,282,0.6424693741360408,0.7643198090692124,False
summary_null2_latent,12,8,0.17567342286182452,0.4502976740774122,0.6322865647790133,53,228,0.6182938856015778,0.711217183770883,False
