player_id,name,debut,last,span,n_valid,n_gaps,career_games,career_mp,mean_per,peak_per,sd_per,min_mp_valid,pos_mode,all_star_n,all_nba_n,mvp_top5_n,mean_bpm,mean_ws,sum_ws,sum_vorp,mean_usg,mean_ts,debut_age
georgpa01,Paul George,2011,2026,16,15,1,945,31651,18.653333333333332,23.3,2.619635258750517,1077.0,SF,9,6,1,3.346666666666667,6.139999999999999,92.09999999999998,45.4,26.64,0.5679333333333333,20.0
georgta01,Tate George,1991,1993,3,3,0,177,2019,10.066666666666668,11.8,1.6213848676020415,380.0,PG,0,0,0,-3.6666666666666665,0.4666666666666666,1.4,-0.7,18.833333333333332,0.4526666666666667,22.0
gervige01,George Gervin,1980,1986,7,7,0,547,18086,20.77142857142857,24.2,2.850420663548395,2065.0,SG,6,4,2,1.457142857142857,7.757142857142858,54.300000000000004,17.0,30.78571428571428,0.5591428571428573,27.0
gibsoda01,Daniel Gibson,2007,2013,7,7,0,397,9316,10.371428571428572,13.2,1.6968157452915702,916.0,PG,0,0,0,-1.157142857142857,2.2714285714285714,15.899999999999999,2.3000000000000003,15.5,0.5401428571428571,20.0
gibsota01,Taj Gibson,2010,2025,16,16,0,1012,23166,14.225000000000001,17.8,2.8680350416269325,204.0,PF,0,0,0,-1.39375,3.7750000000000004,60.400000000000006,6.4,15.55,0.5549375000000001,24.0
gilled01,Eddie Gill,2001,2008,8,6,2,187,2033,10.266666666666666,13.2,1.456784892227477,122.0,PG,0,0,0,-2.05,0.3,1.8,-0.10000000000000003,17.2,0.49583333333333335,22.0
gilliar01,Armen Gilliam,1988,2000,13,13,0,929,26421,16.176923076923078,18.5,1.7387678423146251,668.0,PF,0,0,0,-0.8692307692307693,4.469230769230769,58.1,8.8,21.87692307692308,0.5424615384615386,23.0
gillke01,Kendall Gill,1991,2005,15,15,0,966,29481,13.886666666666663,19.6,2.920015220660483,284.0,SG,0,0,0,-0.2800000000000001,3.2000000000000006,48.00000000000001,15.799999999999997,21.073333333333334,0.4808666666666666,22.0
gilmoar01,Artis Gilmore,1980,1988,9,9,0,663,20476,18.22222222222222,22.4,4.2136755604098255,893.0,C,4,0,0,1.3777777777777775,7.900000000000001,71.10000000000001,20.400000000000002,18.11111111111111,0.6577777777777778,30.0
ginobma01,Manu Ginóbili,2003,2018,16,16,0,1057,26859,19.831249999999997,24.3,3.6953888073516703,792.0,SG,2,2,0,4.65625,6.65625,106.5,47.5,24.16875,0.580875,25.0
giricgo01,Gordan Giriček,2003,2008,6,6,0,384,8824,11.33333333333333,13.2,1.6234394215847894,831.0,SG,0,0,0,-2.733333333333334,1.3333333333333333,8.0,-1.2000000000000002,20.666666666666668,0.5219999999999999,25.0
glassge01,Gerald Glass,1991,1993,3,3,0,201,3347,13.733333333333334,15.9,1.5965240019770732,606.0,SF,0,0,0,-1.7333333333333334,0.5666666666666668,1.7000000000000002,0.2,24.400000000000002,0.45966666666666667,23.0
glennmi01,Mike Glenn,1980,1986,7,7,0,462,7499,15.057142857142859,16.6,1.354207351560465,573.0,SG,0,0,0,0.39999999999999997,2.9285714285714284,20.5,4.8,18.242857142857144,0.5785714285714285,24.0
glovedi01,Dion Glover,2000,2004,5,5,0,294,6132,12.7,13.5,0.5099019513592784,446.0,SG,0,0,0,-2.0,1.14,5.699999999999999,0.1,21.38,0.48360000000000003,21.0
gminsmi01,Mike Gminski,1981,1994,14,14,0,938,24058,15.457142857142856,19.0,2.372375026277701,251.0,C,0,0,0,-0.45,3.978571428571428,55.699999999999996,13.2,19.464285714285715,0.5174285714285715,21.0
goldwan01,Anthony Goldwire,1996,2005,10,5,5,266,4951,12.760000000000002,15.1,1.5628179676469038,201.0,PG,0,0,0,-1.6199999999999999,1.3199999999999998,6.6,0.4,18.1,0.5268,24.0
gomesry01,Ryan Gomes,2006,2012,7,7,0,487,13463,11.62857142857143,15.7,3.5180003596663036,425.0,SF,0,0,0,-2.0428571428571427,2.757142857142857,19.3,1.5,16.7,0.506,23.0
gondrgl01,Glen Gondrezick,1980,1983,4,4,0,288,4926,15.35,16.7,1.2599603168354152,1020.0,PF,0,0,0,1.1250000000000002,3.075,12.3,3.7,14.85,0.546,24.0
goodedr01,Drew Gooden,2003,2016,14,14,0,790,20127,15.114285714285716,19.7,3.625082687304652,151.0,PF,0,0,0,-1.7857142857142858,3.142857142857143,44.0,4.3999999999999995,21.357142857142858,0.49857142857142867,21.0
gordobe01,Ben Gordon,2005,2015,11,11,0,744,20366,13.69090909090909,18.2,3.107601982661973,279.0,SG,0,0,0,-1.2363636363636366,3.036363636363636,33.4,8.7,25.345454545454547,0.5332727272727272,21.0
gordoer01,Eric Gordon,2009,2025,17,17,0,931,28958,13.764705882352942,19.2,2.425099434339958,310.0,SG,0,0,0,-0.8058823529411765,2.4647058823529413,41.9,9.0,22.03529411764706,0.5643529411764705,20.0
gordola01,Lancaster Gordon,1985,1987,3,3,0,201,2581,9.1,11.3,1.5641824275533427,682.0,SG,0,0,0,-5.733333333333333,-0.9,-2.7,-2.2,23.833333333333332,0.43,22.0
gortama01,Marcin Gortat,2009,2019,11,11,0,806,20691,16.63636363636364,21.2,2.3410458918544497,751.0,C,0,0,0,0.3636363636363638,5.563636363636363,61.19999999999999,12.8,16.445454545454545,0.5730909090909091,24.0
grahagr01,Greg Graham,1994,1997,4,4,0,207,2530,11.15,12.6,1.105667219374799,197.0,SG,0,0,0,-3.8,0.37500000000000006,1.5000000000000002,-1.0,20.55,0.496,23.0
grahajo01,Joey Graham,2006,2011,6,6,0,377,6117,10.600000000000001,12.9,1.614517471774978,331.0,SF,0,0,0,-4.083333333333333,1.3166666666666667,7.9,-2.5,18.033333333333335,0.5459999999999999,23.0
grahapa01,Paul Graham,1992,1994,3,3,0,179,3354,13.5,14.7,0.8640987597877147,128.0,SG,0,0,0,-1.0999999999999999,1.9000000000000001,5.7,1.2,21.299999999999997,0.49966666666666665,24.0
grahast01,Stephen Graham,2006,2011,6,6,0,239,2915,9.716666666666667,21.9,5.872936990032235,128.0,SG,0,0,0,-3.6166666666666667,0.26666666666666666,1.6,-2.0,18.666666666666664,0.5276666666666667,23.0
grangda01,Danny Granger,2006,2015,10,9,1,586,18487,15.866666666666665,21.8,4.017738446218497,613.0,SF,1,0,0,1.1444444444444444,5.4,48.6,17.7,22.744444444444444,0.5507777777777778,22.0
grantbr01,Brian Grant,1995,2006,12,12,0,756,21417,14.083333333333334,17.5,3.1200516377493215,248.0,PF,0,0,0,-1.3916666666666666,4.550000000000001,54.60000000000001,6.2,17.883333333333333,0.5309166666666666,22.0
grantga01,Gary Grant,1989,1998,10,10,0,552,12602,13.419999999999998,16.1,1.9369047472707586,359.0,PG,0,0,0,-0.73,1.2,12.0,3.5,18.93,0.5005,23.0
grantgr01,Greg Grant,1990,1996,7,6,1,274,3350,9.566666666666666,13.0,1.6529435024289918,107.0,PG,0,0,0,-3.25,0.24999999999999997,1.4999999999999998,-0.8,14.733333333333333,0.42916666666666664,23.0
grantha01,Harvey Grant,1989,1999,11,11,0,783,20510,11.754545454545456,16.5,3.2049290550547114,798.0,PF,0,0,0,-1.2545454545454546,3.3090909090909095,36.400000000000006,5.499999999999999,16.30909090909091,0.4815454545454545,23.0
grantho01,Horace Grant,1988,2004,17,16,1,1165,38621,15.6375,20.6,2.752470481222278,1106.0,PF,1,0,0,1.19375,7.3625,117.8,32.7,15.0125,0.532125,22.0
grayaa01,Aaron Gray,2008,2014,7,7,0,318,3851,11.557142857142855,16.6,2.728085222201066,311.0,C,0,0,0,-3.5285714285714285,0.8714285714285713,6.1,-1.4000000000000001,15.014285714285714,0.5271428571428571,23.0
grayeje01,Jeff Grayer,1989,1997,9,8,1,438,8277,11.8625,13.3,1.1010648255211861,200.0,SG,0,0,0,-2.475,1.1375,9.1,-1.2000000000000002,18.95,0.496875,23.0
grayst01,Stuart Gray,1985,1990,6,6,0,386,3457,8.433333333333334,10.5,1.9040891669130298,391.0,C,0,0,0,-4.416666666666667,0.55,3.3000000000000003,-1.8,14.133333333333335,0.4951666666666667,21.0
greenac01,A.C. Green,1986,2001,16,16,0,1278,36552,14.09375,17.8,2.0550148265888497,924.0,PF,1,0,0,-0.3875,6.2125,99.4,16.7,14.637500000000001,0.5465,22.0
greenda01,Dave Greenwood,1980,1991,12,12,0,823,23370,12.65,16.6,2.698301935168363,205.0,PF,0,0,0,-1.2833333333333334,3.866666666666667,46.400000000000006,7.4,15.708333333333334,0.5266666666666667,22.0
greenda02,Danny Green,2010,2023,14,13,1,832,20899,12.338461538461539,16.5,2.0682725834110793,115.0,SG,0,0,0,1.3615384615384616,3.776923076923077,49.1,20.400000000000002,15.784615384615385,0.5628461538461539,22.0
greendo01,Donté Greene,2009,2012,4,4,0,253,4259,9.575,11.8,2.6555366689240048,725.0,SF,0,0,0,-3.2500000000000004,0.39999999999999997,1.5999999999999999,-1.0,18.3,0.47875,20.0
greenge01,Gerald Green,2006,2019,14,12,2,658,13026,12.525,16.5,2.384017966934534,362.0,SG,0,0,0,-1.9249999999999998,1.5416666666666663,18.499999999999996,2.3000000000000003,23.291666666666668,0.5266666666666665,20.0
greenje02,Jeff Green,2008,2026,19,18,1,1247,33432,12.68888888888889,15.0,1.7323358953508372,175.0,PF,0,0,0,-1.7166666666666666,3.1222222222222222,56.2,4.4,18.916666666666668,0.5585,21.0
greenli01,Litterial Green,1993,1998,6,4,2,148,1189,10.875,13.5,3.236800117399899,124.0,PG,0,0,0,-3.0250000000000004,0.4,1.6,-0.2,19.775,0.47775,22.0
greenri01,Rickey Green,1981,1992,12,12,0,843,21742,14.758333333333333,18.0,2.3027007090708844,367.0,PG,1,0,0,0.22500000000000012,3.9166666666666665,47.0,15.4,17.141666666666666,0.5164166666666667,26.0
greensi02,Sidney Green,1984,1993,10,10,0,679,13247,11.7,14.2,1.3992855319769442,329.0,PF,0,0,0,-3.47,1.7399999999999998,17.4,-3.9000000000000004,18.5,0.4973000000000001,23.0
greenwi01,Willie Green,2004,2015,12,12,0,731,14783,10.625,13.9,1.9782673395339336,153.0,SG,0,0,0,-3.0083333333333333,1.0833333333333333,13.0,-2.7,21.083333333333332,0.5020000000000001,22.0
greveke01,Kevin Grevey,1980,1985,6,6,0,394,9459,12.200000000000001,14.5,1.7387735140993301,756.0,SF,0,0,0,-1.1500000000000001,2.966666666666667,17.8,2.8,20.400000000000002,0.5006666666666667,26.0
griffad01,Adrian Griffin,2000,2008,9,9,0,477,7997,10.555555555555555,14.2,2.57341584976126,133.0,SG,0,0,0,-0.5111111111111111,1.8111111111111111,16.3,4.5,12.799999999999999,0.4517777777777778,25.0
griffbl01,Blake Griffin,2011,2023,13,13,0,765,24384,19.330769230769228,23.9,4.418559566086357,512.0,PF,6,5,1,2.3923076923076927,6.230769230769231,81.0,32.699999999999996,25.45384615384615,0.5523076923076924,21.0
griffda01,Darrell Griffith,1981,1991,11,10,1,765,21403,14.02,16.1,2.2098868749327423,1005.0,SG,0,0,0,-1.4899999999999998,2.2,22.0,3.5000000000000004,25.919999999999998,0.5050999999999999,22.0
griffed01,Eddie Griffin,2002,2006,5,4,1,303,6729,14.325,15.9,1.451507836699479,1359.0,PF,0,0,0,-0.35000000000000003,2.75,11.0,2.8000000000000003,18.099999999999998,0.44725,19.0
griffpa01,Paul Griffin,1980,1983,4,4,0,240,5157,11.1,13.8,2.413503677229434,459.0,PF,0,0,0,0.25,2.7750000000000004,11.100000000000001,3.6999999999999997,10.725,0.5774999999999999,26.0
grossbo01,Bob Gross,1980,1983,4,4,0,230,5265,12.125,14.0,2.1252940972957135,373.0,SF,0,0,0,0.17500000000000004,2.35,9.4,3.7,14.425,0.53475,26.0
grunfer01,Ernie Grunfeld,1980,1986,7,7,0,538,9877,12.114285714285714,17.2,2.892072203914186,1061.0,SF,0,0,0,-0.5,2.742857142857143,19.2,4.1000000000000005,17.1,0.5212857142857142,24.0
gudmupe01,Pétur Guðmundsson,1982,1988,7,3,4,150,2060,11.566666666666668,13.9,2.6246692913372702,128.0,C,0,0,0,-3.3333333333333335,0.7666666666666666,2.3,-0.6000000000000001,16.466666666666665,0.572,23.0
guglito01,Tom Gugliotta,1993,2005,13,13,0,763,23556,14.707692307692307,20.5,3.9734622644318525,447.0,PF,1,0,0,1.708035422500241e-16,3.099999999999999,40.29999999999999,15.2,20.00769230769231,0.49123076923076925,23.0
haddaha01,Hamed Haddadi,2009,2013,5,5,0,151,1056,14.62,19.7,5.079921259232272,120.0,C,0,0,0,-3.12,0.34,1.7000000000000002,-0.5,18.7,0.514,23.0
haislma01,Marcus Haislip,2003,2005,3,3,0,89,854,9.4,14.6,4.329742101634538,106.0,PF,0,0,0,-5.566666666666667,0.13333333333333333,0.39999999999999997,-0.5,19.533333333333335,0.46199999999999997,22.0
haleyja01,Jack Haley,1989,1995,7,5,2,341,3288,9.139999999999999,11.9,3.045389958609571,117.0,PF,0,0,0,-7.6800000000000015,0.5200000000000001,2.6000000000000005,-3.5,19.839999999999996,0.48020000000000007,25.0
hamda01,Darvin Ham,1997,2005,9,8,1,417,5178,8.712499999999999,12.8,2.237988773430287,275.0,SF,0,0,0,-3.475,0.7,5.6,-1.7999999999999998,12.0125,0.5211250000000001,23.0
hamilri01,Richard Hamilton,2000,2013,14,14,0,921,29559,15.828571428571427,18.7,2.404290382815262,697.0,SG,3,0,0,-0.7071428571428573,4.478571428571429,62.699999999999996,13.099999999999998,26.514285714285712,0.5195,21.0
hamilze01,Zendon Hamilton,2002,2005,4,3,1,134,1560,13.266666666666666,15.9,2.2514193054357707,159.0,C,0,0,0,-4.066666666666666,1.0000000000000002,3.0000000000000004,-0.7,18.400000000000002,0.5316666666666666,26.0
hammoto01,Tom Hammonds,1990,2000,11,11,0,687,10419,11.0,14.7,1.505746568076025,372.0,PF,0,0,0,-3.7818181818181817,1.3545454545454545,14.9,-4.6,16.745454545454546,0.5224545454545454,22.0
hancoda01,Darrin Hancock,1995,1997,3,3,0,133,1395,11.033333333333333,11.9,0.7845734863959881,133.0,SF,0,0,0,-3.1,0.3666666666666667,1.1,-0.4,17.7,0.539,23.0
hansbty01,Tyler Hansbrough,2010,2016,7,7,0,428,7233,14.428571428571429,16.4,1.182870945399111,343.0,PF,0,0,0,-2.2714285714285714,2.8857142857142857,20.2,0.0,18.628571428571426,0.5279999999999999,24.0
hansebo01,Bob Hansen,1984,1992,9,9,0,575,11104,9.444444444444446,12.9,2.1499928222676625,419.0,SG,0,0,0,-2.9222222222222225,1.7111111111111112,15.4,-1.2000000000000002,16.6,0.49899999999999994,23.0
hanzlbi01,Bill Hanzlik,1981,1990,10,10,0,748,15534,10.86,15.3,2.0814418079783064,701.0,SF,0,0,0,-1.6,2.4699999999999998,24.7,2.2,15.26,0.5232,23.0
hardaan01,Anfernee Hardaway,1994,2008,15,13,2,704,23711,16.000000000000004,24.6,4.4862182120527585,112.0,SG,4,3,1,1.776923076923077,4.7846153846153845,62.199999999999996,26.900000000000002,20.969230769230766,0.5133846153846154,22.0
hardati01,Tim Hardaway,1990,2003,14,13,1,867,30626,18.02307692307692,20.9,2.267209008095754,127.0,PG,5,5,1,2.746153846153846,6.538461538461539,85.00000000000001,39.800000000000004,23.984615384615385,0.5226153846153846,23.0
hardeja01,James Harden,2010,2026,17,17,0,1221,42449,23.123529411764704,30.6,4.537365057045736,1609.0,SG,11,8,6,5.964705882352941,10.723529411764705,182.29999999999998,87.9,28.741176470588236,0.6068235294117647,20.0
hardyja01,James Hardy,1980,1982,3,3,0,181,3923,11.700000000000001,11.9,0.21602468994692872,509.0,PF,0,0,0,-0.8333333333333334,1.6666666666666667,5.0,1.0,12.1,0.5103333333333334,23.0
harpede01,Derek Harper,1984,1999,16,16,0,1199,37786,15.54375,20.0,3.1360741281895748,1120.0,PG,0,0,0,1.475,5.425,86.8,35.7,19.3,0.53225,22.0
harpero01,Ron Harper,1987,2001,15,15,0,1009,31199,15.306666666666665,20.2,2.363180531026401,1107.0,SG,0,0,0,1.7866666666666664,4.386666666666667,65.8,30.400000000000002,20.959999999999997,0.5079999999999999,23.0
harprma01,Matt Harpring,1999,2009,11,10,1,665,17584,14.870000000000001,19.3,1.9328993765843065,693.0,SF,0,0,0,-0.93,4.180000000000001,41.800000000000004,6.2,20.7,0.5393,22.0
harrial01,Al Harrington,1999,2014,16,16,0,981,28009,13.131250000000001,16.8,2.843791208492635,119.0,PF,0,0,0,-2.3249999999999997,2.6625,42.6,3.5,22.9625,0.5061249999999999,18.0
harrida01,David Harrison,2005,2008,4,4,0,189,2686,10.075000000000001,12.9,2.3763154251908567,190.0,C,0,0,0,-5.15,0.7749999999999999,3.0999999999999996,-1.7,19.125,0.543,22.0
harride01,Devin Harris,2005,2019,15,15,0,985,23963,15.413333333333332,21.6,2.439635674075583,818.0,PG,1,0,0,0.3733333333333332,3.6600000000000006,54.900000000000006,15.500000000000002,20.946666666666665,0.5496000000000001,21.0
harriju01,Junior Harrington,2003,2007,5,3,2,140,3096,7.666666666666667,8.9,1.0208928554075705,543.0,PG,0,0,0,-4.533333333333333,-0.3,-0.8999999999999999,-2.3000000000000003,17.4,0.4363333333333334,22.0
harrilu01,Lucious Harris,1994,2005,12,12,0,800,15701,12.433333333333335,15.7,2.123414441151065,602.0,SG,0,0,0,-1.1749999999999998,2.3833333333333333,28.6,4.6000000000000005,17.416666666666668,0.5005833333333333,23.0
harrima01,Manny Harris,2011,2014,4,3,1,93,1594,11.0,11.7,0.5354126134736332,180.0,SG,0,0,0,-3.033333333333333,0.09999999999999999,0.3,-0.5,19.833333333333332,0.4876666666666667,21.0
harriot01,Othella Harrington,1997,2008,12,12,0,709,13924,11.383333333333335,16.1,3.199696166131334,166.0,PF,0,0,0,-4.283333333333334,1.925,23.1,-5.0,18.30833333333333,0.5440833333333334,23.0
harrist01,Steve Harris,1986,1988,3,3,0,207,2840,13.633333333333333,14.0,0.5185449728701347,482.0,SG,0,0,0,-2.3666666666666667,1.0999999999999999,3.3,-0.30000000000000004,23.7,0.48833333333333334,22.0
hartja01,Jason Hart,2004,2009,6,6,0,341,5289,10.516666666666666,16.9,3.6798626182085776,348.0,PG,0,0,0,-2.25,1.3999999999999997,8.399999999999999,0.9999999999999998,16.216666666666665,0.46199999999999997,25.0
harvean01,Antonio Harvey,1994,2000,7,4,3,187,1954,9.325000000000001,10.3,0.933742469849155,137.0,PF,0,0,0,-5.05,0.02500000000000001,0.10000000000000003,-1.4,16.875000000000004,0.45425000000000004,23.0
harvedo01,Donnell Harvey,2002,2004,3,3,0,205,3318,12.333333333333334,14.1,1.5151090903151345,783.0,PF,0,0,0,-2.766666666666667,1.5,4.5,-0.5,17.46666666666667,0.505,21.0
hasleud01,Udonis Haslem,2004,2017,14,14,0,879,21719,12.107142857142858,15.5,2.0387195861668683,130.0,PF,0,0,0,-2.4642857142857144,3.6428571428571432,51.00000000000001,0.5999999999999999,14.564285714285715,0.5235714285714286,23.0
hassejo01,Joe Hassett,1980,1983,4,4,0,189,2775,12.025,14.2,2.6479945241635225,139.0,SG,0,0,0,-1.0,1.25,5.0,1.0,19.425,0.48600000000000004,24.0
hassetr01,Trenton Hassell,2002,2010,9,9,0,644,16278,7.888888888888889,10.4,1.9393265981574603,773.0,SG,0,0,0,-3.2444444444444445,1.5333333333333334,13.8,-3.6999999999999997,12.1,0.48366666666666663,22.0
hastisc01,Scott Hastings,1983,1993,11,11,0,578,5985,9.281818181818181,15.8,2.4990246031086105,113.0,PF,0,0,0,-2.6272727272727274,0.8727272727272729,9.600000000000001,-1.2000000000000002,13.3,0.5240000000000001,22.0
hawessp01,Spencer Hawes,2008,2017,10,10,0,684,15541,13.88,18.1,2.3357225862674706,797.0,C,0,0,0,-1.0999999999999999,2.26,22.599999999999998,3.3,19.35,0.5116,19.0
hawesst01,Steve Hawes,1980,1984,5,5,0,361,8048,12.7,16.2,3.050901506112578,1153.0,PF,0,0,0,-0.22000000000000003,3.54,17.7,4.1,15.679999999999998,0.5348,29.0
hawkihe01,Hersey Hawkins,1989,2001,13,13,0,983,32034,15.892307692307694,19.4,2.022360212326767,681.0,SG,1,0,0,1.9230769230769231,6.976923076923076,90.69999999999999,32.8,18.661538461538463,0.5816923076923077,22.0
hayesch01,Chuck Hayes,2006,2015,10,10,0,644,11815,11.88,18.0,3.055094106570205,255.0,C,0,0,0,-0.51,2.87,28.7,5.2,10.440000000000001,0.5005,22.0
hayesel01,Elvin Hayes,1980,1984,5,5,0,406,12442,14.3,17.2,2.23338308402298,994.0,PF,1,0,0,-1.7399999999999998,3.7999999999999994,18.999999999999996,2.1999999999999997,22.28,0.49060000000000004,34.0
hayesja01,Jarvis Hayes,2004,2010,7,7,0,427,9898,10.985714285714286,13.0,1.184939505904441,516.0,SF,0,0,0,-2.3285714285714283,1.4571428571428573,10.200000000000001,-1.3,18.057142857142857,0.5014285714285714,22.0
hayesst01,Steve Hayes,1982,1986,5,5,0,212,2296,8.66,10.7,2.0065891457894414,101.0,C,0,0,0,-3.3200000000000003,0.58,2.9,-1.0,11.200000000000001,0.5025999999999999,26.0
haywago01,Gordon Hayward,2011,2024,14,13,1,835,25654,16.353846153846153,22.2,2.9507796582794823,1218.0,SF,1,0,0,1.1230769230769233,4.884615384615385,63.50000000000001,22.999999999999996,21.607692307692307,0.5681538461538461,20.0
haywobr01,Brendan Haywood,2002,2015,14,13,1,816,18680,13.892307692307693,18.3,2.760563359021415,119.0,C,0,0,0,-1.9846153846153847,3.3692307692307697,43.800000000000004,2.7999999999999994,14.44615384615385,0.5378461538461539,22.0
haywosp01,Spencer Haywood,1980,1983,4,3,1,190,4405,12.366666666666667,13.9,1.697710877099579,775.0,PF,0,0,0,-2.9,2.3666666666666667,7.1000000000000005,-0.5,21.966666666666665,0.5073333333333334,30.0
headlu01,Luther Head,2006,2011,6,6,0,348,7797,11.933333333333332,13.7,1.3424687043734844,498.0,SG,0,0,0,-0.4833333333333332,2.4666666666666663,14.799999999999999,4.199999999999999,18.099999999999998,0.5323333333333334,23.0
hendeal01,Alan Henderson,1996,2007,12,11,1,652,13780,14.254545454545452,18.4,1.8588186064192083,418.0,PF,0,0,0,-1.8090909090909093,2.5363636363636366,27.900000000000002,0.6,17.581818181818182,0.528909090909091,23.0
hendece02,Cedric Henderson,1998,2001,4,4,0,260,6182,8.525,10.7,1.8389874931602985,961.0,SF,0,0,0,-3.45,0.8499999999999999,3.3999999999999995,-1.4,17.575,0.45775,22.0
hendege01,Gerald Henderson,1980,1991,12,12,0,871,18856,12.816666666666665,15.7,1.6496632653026158,392.0,PG,0,0,0,-0.6,2.6666666666666665,32.0,7.200000000000001,18.925,0.5313333333333333,24.0
hendege02,Gerald Henderson,2010,2017,8,8,0,535,13854,12.9125,16.4,1.881779410557996,355.0,SG,0,0,0,-1.9875,2.2874999999999996,18.299999999999997,0.6,20.6875,0.51,22.0
hendeto01,Tom Henderson,1980,1983,4,4,0,258,5472,10.775,11.5,0.6609652033201147,789.0,SG,0,0,0,-2.025,1.3250000000000002,5.300000000000001,0.20000000000000004,13.975,0.48325,28.0
hendrma01,Mark Hendrickson,1997,1999,3,3,0,114,1508,11.066666666666668,12.3,1.222929088522943,301.0,PF,0,0,0,-4.133333333333333,0.6666666666666666,2.0,-0.7,13.533333333333333,0.49800000000000005,22.0
henryxa01,Xavier Henry,2011,2014,4,4,0,185,2905,9.024999999999999,12.3,2.0547201755956945,527.0,SF,0,0,0,-4.45,0.175,0.7,-1.5999999999999999,18.975,0.47325000000000006,19.0
hensost01,Steve Henson,1991,1995,5,4,1,238,2282,11.500000000000002,12.1,0.374165738677394,380.0,PG,0,0,0,-1.8250000000000002,0.875,3.5,0.1,16.4,0.53525,22.0
herreca01,Carl Herrera,1992,1999,8,8,0,465,8042,9.375,13.1,2.5810608284191985,307.0,PF,0,0,0,-4.2875,1.1124999999999998,8.899999999999999,-3.3,16.325000000000003,0.48325,25.0
herrmwa01,Walter Herrmann,2007,2009,3,3,0,152,1939,13.566666666666668,16.1,1.936204764194348,373.0,PF,0,0,0,-0.3,1.3666666666666665,4.1,0.9999999999999999,19.099999999999998,0.5443333333333333,27.0
hibbero01,Roy Hibbert,2009,2017,9,9,0,662,16389,15.377777777777778,19.3,2.2374478406224747,682.0,C,2,0,0,-1.3333333333333333,3.9666666666666663,35.699999999999996,3.6,20.033333333333335,0.5225555555555556,22.0
hicksjj01,J.J. Hickson,2009,2016,8,8,0,534,11925,15.65,19.7,1.953842368257992,436.0,C,0,0,0,-1.9,2.7249999999999996,21.799999999999997,0.5999999999999999,20.5125,0.5327500000000001,20.0
higgiro01,Rod Higgins,1983,1994,12,12,0,779,17189,12.924999999999999,16.3,2.4156175883888027,332.0,SF,0,0,0,-0.27499999999999997,3.141666666666666,37.699999999999996,8.9,16.51666666666667,0.5431666666666667,23.0
higgise01,Sean Higgins,1991,1996,6,5,1,220,3334,9.62,12.3,1.7080983578236943,464.0,SF,0,0,0,-4.8,0.12000000000000002,0.6000000000000001,-2.2,21.28,0.4962000000000001,22.0
highjo01,Johnny High,1980,1984,5,4,1,274,4538,8.5,10.8,2.4423349483639627,512.0,PG,0,0,0,-1.65,1.175,4.7,0.5,14.975000000000001,0.45775,22.0
hilarne01,Nenê,2003,2019,17,16,1,965,25237,16.45625,20.4,2.481423167760791,266.0,C,0,0,0,0.33125,4.58125,73.3,18.8,19.34375,0.5745,20.0
hillar01,Armond Hill,1980,1984,5,5,0,223,4903,8.36,12.6,2.467873578609731,169.0,PG,0,0,0,-3.2600000000000002,0.72,3.6,-1.2,13.26,0.4952,26.0
hillge01,George Hill,2009,2023,15,15,0,915,24501,14.453333333333331,21.5,3.03136199678553,672.0,PG,0,0,0,0.8866666666666666,4.733333333333334,71.00000000000001,19.400000000000006,17.093333333333337,0.5749333333333334,22.0
hillgr01,Grant Hill,1995,2013,19,18,1,1026,34776,17.922222222222224,25.5,4.8133559043279135,133.0,SF,7,5,1,2.2944444444444443,5.550000000000001,99.9,43.4,22.905555555555555,0.542,22.0
hilljo01,Jordan Hill,2010,2016,7,7,0,409,7692,16.32857142857143,19.3,1.9285185177927093,458.0,C,0,0,0,-2.042857142857143,2.357142857142857,16.5,0.20000000000000007,19.6,0.530142857142857,22.0
hillty01,Tyrone Hill,1991,2003,13,13,0,801,22388,13.592307692307692,18.4,2.6707710031897696,810.0,PF,1,0,0,-2.269230769230769,4.315384615384616,56.10000000000001,0.7,16.415384615384617,0.534,22.0
hinriki01,Kirk Hinrich,2004,2016,13,13,0,879,27015,12.046153846153848,17.0,2.9767342416752847,631.0,PG,0,0,0,-0.5153846153846154,4.038461538461538,52.5,13.400000000000002,17.27692307692308,0.5121538461538463,23.0
hinsoro01,Roy Hinson,1984,1990,7,7,0,507,15543,14.571428571428571,17.4,2.037305142804572,793.0,SF,0,0,0,-1.1142857142857145,4.3,30.099999999999998,3.4,19.614285714285717,0.5484285714285714,22.0
hodgecr01,Craig Hodges,1983,1992,10,10,0,695,15077,11.860000000000003,14.5,1.6280049139974977,555.0,SG,0,0,0,-1.0699999999999998,2.73,27.3,3.999999999999999,17.55,0.541,22.0
hodgedo01,Donald Hodge,1992,1996,5,5,0,249,3501,9.92,13.8,3.0320949853195565,115.0,C,0,0,0,-4.26,0.36,1.8,-1.9000000000000001,15.64,0.4734,22.0
hoibefr01,Fred Hoiberg,1997,2005,9,8,1,541,9978,13.5125,16.7,2.161271327251625,572.0,SG,0,0,0,1.2,3.4250000000000003,27.400000000000002,7.9,13.5875,0.5642499999999999,24.0
holidjr01,Jrue Holiday,2010,2026,17,17,0,1090,35720,17.01764705882353,20.0,2.2755051912558946,1143.0,PG,2,0,0,1.6117647058823528,4.594117647058823,78.1,32.7,22.68823529411765,0.547,19.0
