rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_null0_latent,2,8,0.039373063085527016,0.9876932218922075,0.9897717410346886,835,841,0.9943707482993198,1.0,False
summary_null0_latent,3,8,0.27983899120151035,0.8168389107127673,0.8674837649246117,429,733,0.9084640631953715,0.9743436754176611,False
summary_null0_latent,4,8,0.08330566736722117,0.9204167801055743,0.9422937455225204,364,452,0.9657058388765705,0.9880668257756563,True
summary_null0_latent,5,8,0.2462081003099063,0.7014823522879784,0.7873487057267653,300,417,0.8159455128205129,0.9397374701670644,False
summary_null0_latent,6,8,0.23496669397641862,0.6744031566679203,0.7572199143553733,237,338,0.7767452612112805,0.9421241050119332,False
summary_null0_latent,7,8,0.17517971004167707,0.7159211556659387,0.7945527247200111,191,279,0.8336416581020897,0.9397374701670644,False
summary_null0_latent,8,8,0.2366900580629074,0.52140598503896,0.6545742361084683,129,252,0.6707833169045794,0.8764916467780429,False
summary_null0_latent,9,8,0.18098172621379974,0.6305183452886765,0.7391332392652793,132,302,0.753358008364782,0.9128878281622912,False
summary_null0_latent,10,8,0.18895878602215652,0.5366383922505299,0.6860474479299619,95,301,0.6897710604970387,0.8090692124105012,False
summary_null0_latent,11,8,0.1741274534249991,0.5252695151452148,0.681873080756589,73,253,0.6814729798949929,0.8054892601431981,False
summary_null0_latent,12,8,0.17568268442987925,0.46892626180801306,0.6220046395174235,86,216,0.6175904090191167,0.7732696897374701,False
