rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
raw_copula1_latent,2,8,0.07490400028497132,0.9620264440457703,0.9714300605701742,713,963,0.9856841894060996,0.9982100238663485,False
raw_copula1_latent,3,8,0.0801916432159014,0.9476804946186871,0.9542372748546232,394,782,0.9779225116900467,0.9958233890214797,True
raw_copula1_latent,4,8,0.1920200904783956,0.7906346904989138,0.8726388853925875,183,675,0.893035520397084,0.9785202863961814,False
raw_copula1_latent,5,8,0.18449898478965554,0.805456185919978,0.8636491950492358,163,475,0.8936425479282623,0.9785202863961814,False
raw_copula1_latent,6,8,0.2591728707298828,0.704271471330978,0.7824650930116109,144,363,0.797704877259799,0.9749403341288783,False
raw_copula1_latent,7,8,0.11804937128201475,0.8679234160613775,0.9006541608984858,100,327,0.9310760015802195,0.986873508353222,False
raw_copula1_latent,8,8,0.1784632921312293,0.6533919096336556,0.7862004626959328,100,365,0.8213956853459615,0.9063245823389021,False
raw_copula1_latent,9,8,0.1384034481530296,0.7141199201086151,0.8149061984850409,97,254,0.8402777777777779,0.9337708830548926,False
raw_copula1_latent,10,8,0.11544330851708047,0.7729362754514072,0.8433145148074088,35,236,0.8696798864520384,0.9618138424821002,False
raw_copula1_latent,11,8,0.14103729562212802,0.6351313855742573,0.7586592809367663,37,243,0.7649645808736718,0.899164677804296,False
raw_copula1_latent,12,8,0.1442923805792042,0.5942256726626858,0.7319365615469078,27,249,0.7346314831665149,0.8723150357995226,False
