rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
dtw_latent,2,8,0.16445338937769388,0.9334038395806766,0.9475548218721701,656,1020,0.9736202626290948,0.9952267303102625,False
dtw_latent,3,8,0.3385366722473551,0.7610004397420319,0.8480599352688297,296,927,0.880939524838013,0.9689737470167065,True
dtw_latent,4,8,0.4519994300573505,0.5843210364725131,0.7825950595298656,120,702,0.7321615379389986,0.915871121718377,False
dtw_latent,5,8,0.4603946852847932,0.38779822116714047,0.6515700952675798,129,476,0.635432119259187,0.8579952267303103,False
dtw_latent,6,8,0.4133950771203648,0.403209928633119,0.622143395887569,92,484,0.6200991560667348,0.7840095465393795,False
dtw_latent,7,8,0.3810358707655042,0.38449591676064776,0.5920137501215413,64,371,0.5970359645359645,0.7523866348448688,False
dtw_latent,8,8,0.35056246215224596,0.3648826827033235,0.5933082742306921,50,385,0.5640825320512821,0.7022673031026253,False
dtw_latent,9,8,0.3295080682506323,0.33223132891273854,0.5798209121709426,54,326,0.5539040293040292,0.6610978520286396,False
dtw_latent,10,8,0.3054344031631817,0.3210080949296226,0.5335348040262804,62,373,0.5154834054834054,0.5602625298329356,False
dtw_latent,11,8,0.2961628611121006,0.2655063960630401,0.5034903119805342,36,351,0.4770557495513847,0.431980906921241,False
dtw_latent,12,8,0.27262707940013536,0.26076386989959094,0.4908208157291252,4,377,0.4789796609700791,0.45584725536992843,False
