rep,k,members,pac,silhouette_consensus,mean_within_coassoc,min_size,max_size,median_stability,frac_stable,selected
summary_latent_ward,2,8,0.6365660955366367,0.6426494878744554,0.7975193828609649,643,1033,0.7879233573274271,0.9809069212410502,False
summary_latent_ward,3,8,0.6193281801018773,0.492788763441491,0.7320460299538957,216,803,0.7003654485049833,0.9570405727923628,True
summary_latent_ward,4,8,0.5302860399672283,0.434253361563985,0.6723971060065195,258,654,0.6519843137855782,0.8908114558472554,False
summary_latent_ward,5,8,0.4661853026039255,0.43403944236718733,0.6578739712306446,183,646,0.6240826873385013,0.8001193317422435,False
summary_latent_ward,6,8,0.3935931321910733,0.479747016409068,0.659230825026995,167,447,0.655693465727098,0.850835322195704,False
summary_latent_ward,7,8,0.35455989741032307,0.46648200828852454,0.6604218431095786,71,436,0.6516607354685646,0.8156324582338902,False
summary_latent_ward,8,8,0.32833398639261924,0.4738112750704526,0.6397938695537311,98,448,0.6365346630753925,0.8108591885441527,False
summary_latent_ward,9,8,0.3038015174723043,0.42312160952633254,0.6236682489457709,57,420,0.6068780715133029,0.7607398568019093,False
summary_latent_ward,10,8,0.275518825918142,0.4360593780984242,0.6465193974032222,31,455,0.5883204329918379,0.7386634844868735,False
summary_latent_ward,11,8,0.2601952053574609,0.4480724462843383,0.6516175999776416,47,315,0.6053609341825902,0.75,False
summary_latent_ward,12,8,0.2416528336836106,0.44968909918628247,0.6613959063314016,23,289,0.6046842238221548,0.747016706443914,False
